	Code INSEE	Code Postal	Région	Département	Commune	Code département	Population totale
289	60062	60640	HAUTS-DE-FRANCE	OISE	BERLANCOURT	60	329
290	02068	02250	HAUTS-DE-FRANCE	AISNE	BERLANCOURT	02	100
291	02068	02250	HAUTS-DE-FRANCE	AISNE	BERLANCOURT	02	329
292	51090	51230	GRAND EST	MARNE	BROUSSY-LE-GRAND	51	323
293	59402	59143	HAUTS-DE-FRANCE	NORD	MILLAM	59	841
294	62769	62185	HAUTS-DE-FRANCE	PAS-DE-CALAIS	SAINT-TRICAT	62	771
295	37204	37360	CENTRE-VAL DE LOIRE	INDRE-ET-LOIRE	ROUZIERS-DE-TOURAINE	37	1342
296	31221	31110	OCCITANIE	HAUTE-GARONNE	GOUAUX-DE-LARBOUST	31	68
297	58013	58700	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	ARTHEL	58	97
298	62689	62173	HAUTS-DE-FRANCE	PAS-DE-CALAIS	RANSART	62	398
299	71466	71190	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	SAINT-NIZIER-SUR-ARROUX	71	127
300	35047	35170	BRETAGNE	ILLE-ET-VILAINE	BRUZ	35	18972
301	33058	33390	NOUVELLE-AQUITAINE	GIRONDE	BLAYE	33	4933
302	70435	70280	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	RADDON-ET-CHAPENDU	70	869
303	39454	39230	BOURGOGNE-FRANCHE-COMTÉ	JURA	RECANOZ	39	93
304	27051	27170	NORMANDIE	EURE	BEAUMONT-LE-ROGER	27	2851
305	47084	47330	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	DOUZAINS	47	276
306	02087	02290	HAUTS-DE-FRANCE	AISNE	BIEUXY	02	33
307	71561	71800	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	VAUBAN	71	231
308	30277	30200	OCCITANIE	GARD	SAINT-LAURENT-DE-CARNOLS	30	505
309	60435	60380	HAUTS-DE-FRANCE	OISE	MORVILLERS	60	487
310	40013	40190	NOUVELLE-AQUITAINE	LANDES	ARTHEZ-D'ARMAGNAC	40	111
311	40326	40560	NOUVELLE-AQUITAINE	LANDES	VIELLE-SAINT-GIRONS	40	1395
312	63071	63210	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	CEYSSAT	63	706
313	22314	22600	BRETAGNE	COTES-D'ARMOR	SAINT-MAUDAN	22	409
314	02230	02220	HAUTS-DE-FRANCE	AISNE	COUVRELLES	02	200
315	02342	02260	HAUTS-DE-FRANCE	AISNE	GERGNY	02	136
316	80596	80600	HAUTS-DE-FRANCE	SOMME	NEUVILLETTE	80	195
317	80596	80600	HAUTS-DE-FRANCE	SOMME	NEUVILLETTE	80	227
318	02552	02390	HAUTS-DE-FRANCE	AISNE	NEUVILLETTE	02	195
319	02552	02390	HAUTS-DE-FRANCE	AISNE	NEUVILLETTE	02	227
320	27597	27210	NORMANDIE	EURE	SAINT-PIERRE-DU-VAL	27	579
321	01308	01550	AUVERGNE-RHÔNE-ALPES	AIN	POUGNY	01	825
322	01308	01550	BOURGOGNE-FRANCHE-COMTÉ	AIN	POUGNY	01	473
323	58213	58200	AUVERGNE-RHÔNE-ALPES	NIEVRE	POUGNY	58	825
324	58213	58200	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	POUGNY	58	473
325	47050	47340	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	CASSIGNAS	47	129
326	2B113	20237	CORSE	HAUTE-CORSE	FICAJA	2B	55
327	80090	80200	HAUTS-DE-FRANCE	SOMME	BERNY-EN-SANTERRE	80	156
328	40266	40170	NOUVELLE-AQUITAINE	LANDES	SAINT-JULIEN-EN-BORN	40	1706
329	52206	52220	GRAND EST	HAUTE-MARNE	FRAMPAS	52	161
330	21045	21410	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	BARBIREY-SUR-OUCHE	21	221
331	57323	57330	GRAND EST	MOSELLE	HETTANGE-GRANDE	57	7854
332	80607	80540	HAUTS-DE-FRANCE	SOMME	OISSY	80	220
333	16229	16240	NOUVELLE-AQUITAINE	CHARENTE	MONTJEAN	16	243
334	16229	16240	PAYS DE LA LOIRE	CHARENTE	MONTJEAN	16	1059
335	53158	53320	NOUVELLE-AQUITAINE	MAYENNE	MONTJEAN	53	243
336	53158	53320	PAYS DE LA LOIRE	MAYENNE	MONTJEAN	53	1059
337	59186	59740	HAUTS-DE-FRANCE	NORD	ECCLES	59	83
338	60065	60370	HAUTS-DE-FRANCE	OISE	BERTHECOURT	60	1656
339	16031	16700	NOUVELLE-AQUITAINE	CHARENTE	BARRO	16	422
340	61420	61320	NORMANDIE	ORNE	SAINTE-MARIE-LA-ROBERT	61	87
341	44145	44640	PAYS DE LA LOIRE	LOIRE-ATLANTIQUE	ROUANS	44	3052
342	67008	67120	GRAND EST	BAS-RHIN	ALTORF	67	1350
343	88186	88500	GRAND EST	VOSGES	FRENELLE-LA-PETITE	88	45
344	57338	57720	GRAND EST	MOSELLE	HOTTVILLER	57	528
345	41284	41290	CENTRE-VAL DE LOIRE	LOIR-ET-CHER	VILLENEUVE-FROUVILLE	41	64
346	57120	57170	GRAND EST	MOSELLE	BURLIONCOURT	57	131
347	71294	71640	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	MERCUREY	71	1383
348	45265	45210	CENTRE-VAL DE LOIRE	LOIRET	ROZOY-LE-VIEIL	45	419
349	89098	89700	BOURGOGNE-FRANCHE-COMTÉ	YONNE	CHENEY	89	235
350	45227	45500	CENTRE-VAL DE LOIRE	LOIRET	NEVOY	45	1189
351	27034	27440	NORMANDIE	EURE	BACQUEVILLE	27	639
352	72104	72260	PAYS DE LA LOIRE	SARTHE	COURGAINS	72	591
353	76201	76780	NORMANDIE	SEINE-MARITIME	CROISY-SUR-ANDELLE	76	548
354	33050	33210	NOUVELLE-AQUITAINE	GIRONDE	BIEUJAC	33	637
355	40132	40300	OCCITANIE	LANDES	LABATUT	40	179
356	40132	40300	NOUVELLE-AQUITAINE	LANDES	LABATUT	40	1449
357	40132	40300	NOUVELLE-AQUITAINE	LANDES	LABATUT	40	174
358	09147	09700	OCCITANIE	ARIEGE	LABATUT	09	179
359	09147	09700	NOUVELLE-AQUITAINE	ARIEGE	LABATUT	09	1449
360	09147	09700	NOUVELLE-AQUITAINE	ARIEGE	LABATUT	09	174
361	64293	64460	OCCITANIE	PYRENEES-ATLANTIQUES	LABATUT	64	179
362	64293	64460	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	LABATUT	64	1449
363	64293	64460	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	LABATUT	64	174
364	24360	24170	NOUVELLE-AQUITAINE	DORDOGNE	SAGELAT	24	326
365	31237	31260	OCCITANIE	HAUTE-GARONNE	HIS	31	257
366	11425	11600	OCCITANIE	AUDE	VILLEGAILHENC	11	1763
367	47184	47210	OCCITANIE	LOT-ET-GARONNE	MONTAUT	47	724
368	47184	47210	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	MONTAUT	47	129
369	47184	47210	OCCITANIE	LOT-ET-GARONNE	MONTAUT	47	520
370	47184	47210	OCCITANIE	LOT-ET-GARONNE	MONTAUT	47	126
371	47184	47210	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	MONTAUT	47	630
372	47184	47210	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	MONTAUT	47	262
373	47184	47210	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	MONTAUT	47	1159
374	64400	64800	OCCITANIE	PYRENEES-ATLANTIQUES	MONTAUT	64	724
375	64400	64800	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	MONTAUT	64	129
376	64400	64800	OCCITANIE	PYRENEES-ATLANTIQUES	MONTAUT	64	520
377	64400	64800	OCCITANIE	PYRENEES-ATLANTIQUES	MONTAUT	64	126
378	64400	64800	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	MONTAUT	64	630
379	64400	64800	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	MONTAUT	64	262
380	64400	64800	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	MONTAUT	64	1159
381	31361	31410	OCCITANIE	HAUTE-GARONNE	MONTAUT	31	724
382	31361	31410	NOUVELLE-AQUITAINE	HAUTE-GARONNE	MONTAUT	31	129
383	31361	31410	OCCITANIE	HAUTE-GARONNE	MONTAUT	31	520
384	31361	31410	OCCITANIE	HAUTE-GARONNE	MONTAUT	31	126
385	31361	31410	NOUVELLE-AQUITAINE	HAUTE-GARONNE	MONTAUT	31	630
386	31361	31410	NOUVELLE-AQUITAINE	HAUTE-GARONNE	MONTAUT	31	262
387	31361	31410	NOUVELLE-AQUITAINE	HAUTE-GARONNE	MONTAUT	31	1159
388	32278	32300	OCCITANIE	GERS	MONTAUT	32	724
389	32278	32300	NOUVELLE-AQUITAINE	GERS	MONTAUT	32	129
390	32278	32300	OCCITANIE	GERS	MONTAUT	32	520
391	32278	32300	OCCITANIE	GERS	MONTAUT	32	126
392	32278	32300	NOUVELLE-AQUITAINE	GERS	MONTAUT	32	630
393	32278	32300	NOUVELLE-AQUITAINE	GERS	MONTAUT	32	262
394	32278	32300	NOUVELLE-AQUITAINE	GERS	MONTAUT	32	1159
395	09199	09700	OCCITANIE	ARIEGE	MONTAUT	09	724
396	09199	09700	NOUVELLE-AQUITAINE	ARIEGE	MONTAUT	09	129
397	09199	09700	OCCITANIE	ARIEGE	MONTAUT	09	520
398	09199	09700	OCCITANIE	ARIEGE	MONTAUT	09	126
399	09199	09700	NOUVELLE-AQUITAINE	ARIEGE	MONTAUT	09	630
400	09199	09700	NOUVELLE-AQUITAINE	ARIEGE	MONTAUT	09	262
401	09199	09700	NOUVELLE-AQUITAINE	ARIEGE	MONTAUT	09	1159
402	40191	40500	OCCITANIE	LANDES	MONTAUT	40	724
403	40191	40500	NOUVELLE-AQUITAINE	LANDES	MONTAUT	40	129
404	40191	40500	OCCITANIE	LANDES	MONTAUT	40	520
405	40191	40500	OCCITANIE	LANDES	MONTAUT	40	126
406	40191	40500	NOUVELLE-AQUITAINE	LANDES	MONTAUT	40	630
407	40191	40500	NOUVELLE-AQUITAINE	LANDES	MONTAUT	40	262
408	40191	40500	NOUVELLE-AQUITAINE	LANDES	MONTAUT	40	1159
409	24287	24560	OCCITANIE	DORDOGNE	MONTAUT	24	724
410	24287	24560	NOUVELLE-AQUITAINE	DORDOGNE	MONTAUT	24	129
411	24287	24560	OCCITANIE	DORDOGNE	MONTAUT	24	520
412	24287	24560	OCCITANIE	DORDOGNE	MONTAUT	24	126
413	24287	24560	NOUVELLE-AQUITAINE	DORDOGNE	MONTAUT	24	630
414	24287	24560	NOUVELLE-AQUITAINE	DORDOGNE	MONTAUT	24	262
415	24287	24560	NOUVELLE-AQUITAINE	DORDOGNE	MONTAUT	24	1159
416	57628	57430	GRAND EST	MOSELLE	SARRALBE	57	4614
417	10441	10130	GRAND EST	AUBE	VOSNON	10	234
418	43110	43100	NOUVELLE-AQUITAINE	HAUTE-LOIRE	LAMOTHE	43	311
419	43110	43100	AUVERGNE-RHÔNE-ALPES	HAUTE-LOIRE	LAMOTHE	43	866
420	40143	40250	NOUVELLE-AQUITAINE	LANDES	LAMOTHE	40	311
421	40143	40250	AUVERGNE-RHÔNE-ALPES	LANDES	LAMOTHE	40	866
422	84026	84160	PROVENCE-ALPES-CÔTE D'AZUR	VAUCLUSE	CADENET	84	4269
423	58290	58250	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	THAIX	58	49
424	17091	17230	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	CHARRON	17	2022
425	17091	17230	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	CHARRON	17	240
426	23054	23700	NOUVELLE-AQUITAINE	CREUSE	CHARRON	23	2022
427	23054	23700	NOUVELLE-AQUITAINE	CREUSE	CHARRON	23	240
428	73270	73250	AUVERGNE-RHÔNE-ALPES	SAVOIE	SAINT-PIERRE-D'ALBIGNY	73	4130
429	08306	08130	GRAND EST	ARDENNES	MONT-LAURENT	08	62
430	24199	24320	NOUVELLE-AQUITAINE	DORDOGNE	GOUT-ROSSIGNOL	24	381
431	18143	18320	CENTRE-VAL DE LOIRE	CHER	MENETOU-COUTURE	18	378
432	27577	27680	NORMANDIE	EURE	SAINTE-OPPORTUNE-LA-MARE	27	449
433	68343	68190	GRAND EST	HAUT-RHIN	UNGERSHEIM	68	2413
434	38319	38680	AUVERGNE-RHÔNE-ALPES	ISERE	PONT-EN-ROYANS	38	810
435	53246	53370	PAYS DE LA LOIRE	MAYENNE	SAINT-PIERRE-DES-NIDS	53	1956
436	68089	68470	GRAND EST	HAUT-RHIN	FELLERING	68	1630
437	70124	70100	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	CHAMPTONNAY	70	97
438	10161	10200	GRAND EST	AUBE	FRESNAY	10	51
439	57671	57580	GRAND EST	MOSELLE	THIMONVILLE	57	155
440	71238	71340	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	IGUERANDE	71	1011
441	03315	03430	AUVERGNE-RHÔNE-ALPES	ALLIER	VILLEFRANCHE-D'ALLIER	03	1344
442	88441	88260	GRAND EST	VOSGES	SANS-VALLOIS	88	133
443	2A070	20111	CORSE	CORSE-DU-SUD	CASAGLIONE	2A	400
444	54434	54116	GRAND EST	MEURTHE-ET-MOSELLE	PRAYE	54	262
445	18051	18250	CENTRE-VAL DE LOIRE	CHER	LA CHAPELOTTE	18	145
446	83128	83690	PROVENCE-ALPES-CÔTE D'AZUR	VAR	SILLANS-LA-CASCADE	83	808
447	63287	63500	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	LES PRADEAUX	63	347
448	28373	28250	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	SENONCHES	28	3108
449	12183	12550	OCCITANIE	AVEYRON	PLAISANCE	12	225
450	12183	12550	NOUVELLE-AQUITAINE	AVEYRON	PLAISANCE	12	445
451	12183	12550	OCCITANIE	AVEYRON	PLAISANCE	12	1472
452	12183	12550	NOUVELLE-AQUITAINE	AVEYRON	PLAISANCE	12	174
453	24168	24560	OCCITANIE	DORDOGNE	PLAISANCE	24	225
454	24168	24560	NOUVELLE-AQUITAINE	DORDOGNE	PLAISANCE	24	445
455	24168	24560	OCCITANIE	DORDOGNE	PLAISANCE	24	1472
456	24168	24560	NOUVELLE-AQUITAINE	DORDOGNE	PLAISANCE	24	174
457	86192	86500	OCCITANIE	VIENNE	PLAISANCE	86	225
458	86192	86500	NOUVELLE-AQUITAINE	VIENNE	PLAISANCE	86	445
459	86192	86500	OCCITANIE	VIENNE	PLAISANCE	86	1472
460	86192	86500	NOUVELLE-AQUITAINE	VIENNE	PLAISANCE	86	174
461	32319	32160	OCCITANIE	GERS	PLAISANCE	32	225
462	32319	32160	NOUVELLE-AQUITAINE	GERS	PLAISANCE	32	445
463	32319	32160	OCCITANIE	GERS	PLAISANCE	32	1472
464	32319	32160	NOUVELLE-AQUITAINE	GERS	PLAISANCE	32	174
465	39363	39320	AUVERGNE-RHÔNE-ALPES	JURA	MONTREVEL	39	458
466	39363	39320	BOURGOGNE-FRANCHE-COMTÉ	JURA	MONTREVEL	39	88
467	38257	38690	AUVERGNE-RHÔNE-ALPES	ISERE	MONTREVEL	38	458
468	38257	38690	BOURGOGNE-FRANCHE-COMTÉ	ISERE	MONTREVEL	38	88
469	55508	55600	GRAND EST	MEUSE	THONNE-LA-LONG	55	346
470	54429	54160	NORMANDIE	MEURTHE-ET-MOSELLE	PIERREVILLE	54	754
471	54429	54160	GRAND EST	MEURTHE-ET-MOSELLE	PIERREVILLE	54	305
472	50401	50340	NORMANDIE	MANCHE	PIERREVILLE	50	754
473	50401	50340	GRAND EST	MANCHE	PIERREVILLE	50	305
474	62501	62990	HAUTS-DE-FRANCE	PAS-DE-CALAIS	LESPINOY	62	223
475	19170	19120	NOUVELLE-AQUITAINE	CORREZE	QUEYSSAC-LES-VIGNES	19	215
476	84060	84400	PROVENCE-ALPES-CÔTE D'AZUR	VAUCLUSE	LAGARDE-D'APT	84	35
477	22232	22410	BRETAGNE	COTES-D'ARMOR	PLOURHAN	22	2029
478	41003	41100	CENTRE-VAL DE LOIRE	LOIR-ET-CHER	AREINES	41	833
479	59615	59232	HAUTS-DE-FRANCE	NORD	VIEUX-BERQUIN	59	2545
480	28380	28630	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	SOURS	28	2155
481	69049	69380	AUVERGNE-RHÔNE-ALPES	RHONE	CHASSELAY	69	413
482	69049	69380	AUVERGNE-RHÔNE-ALPES	RHONE	CHASSELAY	69	2858
483	38086	38470	AUVERGNE-RHÔNE-ALPES	ISERE	CHASSELAY	38	413
484	38086	38470	AUVERGNE-RHÔNE-ALPES	ISERE	CHASSELAY	38	2858
485	17341	17500	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	SAINT-GERMAIN-DE-VIBRAC	17	190
486	80356	80140	HAUTS-DE-FRANCE	SOMME	FRESNOY-ANDAINVILLE	80	97
487	73196	73200	AUVERGNE-RHÔNE-ALPES	SAVOIE	PALLUD	73	811
488	31145	31550	OCCITANIE	HAUTE-GARONNE	CINTEGABELLE	31	2974
489	65006	65440	OCCITANIE	HAUTES-PYRENEES	ANCIZAN	65	280
490	27023	27180	NORMANDIE	EURE	AULNAY-SUR-ITON	27	729
491	52375	52600	GRAND EST	HAUTE-MARNE	PALAISEUL	52	57
492	46115	46400	OCCITANIE	LOT	FRAYSSINHES	46	172
493	02536	02200	HAUTS-DE-FRANCE	AISNE	NAMPTEUIL-SOUS-MURET	02	105
494	89119	89480	BOURGOGNE-FRANCHE-COMTÉ	YONNE	COULANGES-SUR-YONNE	89	542
495	51639	51270	GRAND EST	MARNE	LA VILLE-SOUS-ORBAIS	51	47
496	64392	64330	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	MONCLA	64	86
497	77190	77370	ÎLE-DE-FRANCE	SEINE-ET-MARNE	FONTAINS	77	260
498	29003	29770	BRETAGNE	FINISTERE	AUDIERNE	29	3758
499	51518	51220	GRAND EST	MARNE	SAINT-THIERRY	51	642
500	38224	38350	AUVERGNE-RHÔNE-ALPES	ISERE	MAYRES-SAVEL	38	97
501	23232	23460	NOUVELLE-AQUITAINE	CREUSE	SAINT-PIERRE-BELLEVUE	23	211
502	74240	74250	AUVERGNE-RHÔNE-ALPES	HAUTE-SAVOIE	SAINT-JEAN-DE-THOLOME	74	1032
503	68245	68130	GRAND EST	HAUT-RHIN	OBERMORSCHWILLER	68	426
504	30131	30630	OCCITANIE	GARD	GOUDARGUES	30	1136
505	03149	03500	AUVERGNE-RHÔNE-ALPES	ALLIER	LOUCHY-MONTFAND	03	456
506	12056	12160	OCCITANIE	AVEYRON	BARAQUEVILLE	12	3228
507	17336	17810	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	SAINT-GEORGES-DES-COTEAUX	17	2765
508	11043	11800	OCCITANIE	AUDE	BOUILHONNAC	11	228
509	91495	91410	ÎLE-DE-FRANCE	ESSONNE	PLESSIS-SAINT-BENOIST	91	333
510	08385	08090	GRAND EST	ARDENNES	SAINT-LAURENT	08	1259
511	08385	08090	CENTRE-VAL DE LOIRE	ARDENNES	SAINT-LAURENT	08	517
512	08385	08090	BRETAGNE	ARDENNES	SAINT-LAURENT	08	493
513	08385	08090	NOUVELLE-AQUITAINE	ARDENNES	SAINT-LAURENT	08	707
514	08385	08090	OCCITANIE	ARDENNES	SAINT-LAURENT	08	181
515	08385	08090	NOUVELLE-AQUITAINE	ARDENNES	SAINT-LAURENT	08	529
516	08385	08090	AUVERGNE-RHÔNE-ALPES	ARDENNES	SAINT-LAURENT	08	871
517	23206	23000	GRAND EST	CREUSE	SAINT-LAURENT	23	1259
518	23206	23000	CENTRE-VAL DE LOIRE	CREUSE	SAINT-LAURENT	23	517
519	23206	23000	BRETAGNE	CREUSE	SAINT-LAURENT	23	493
520	23206	23000	NOUVELLE-AQUITAINE	CREUSE	SAINT-LAURENT	23	707
521	23206	23000	OCCITANIE	CREUSE	SAINT-LAURENT	23	181
522	23206	23000	NOUVELLE-AQUITAINE	CREUSE	SAINT-LAURENT	23	529
523	23206	23000	AUVERGNE-RHÔNE-ALPES	CREUSE	SAINT-LAURENT	23	871
524	18219	18330	GRAND EST	CHER	SAINT-LAURENT	18	1259
525	18219	18330	CENTRE-VAL DE LOIRE	CHER	SAINT-LAURENT	18	517
526	18219	18330	BRETAGNE	CHER	SAINT-LAURENT	18	493
527	18219	18330	NOUVELLE-AQUITAINE	CHER	SAINT-LAURENT	18	707
528	18219	18330	OCCITANIE	CHER	SAINT-LAURENT	18	181
529	18219	18330	NOUVELLE-AQUITAINE	CHER	SAINT-LAURENT	18	529
530	18219	18330	AUVERGNE-RHÔNE-ALPES	CHER	SAINT-LAURENT	18	871
531	22310	22140	GRAND EST	COTES-D'ARMOR	SAINT-LAURENT	22	1259
532	22310	22140	CENTRE-VAL DE LOIRE	COTES-D'ARMOR	SAINT-LAURENT	22	517
533	22310	22140	BRETAGNE	COTES-D'ARMOR	SAINT-LAURENT	22	493
534	22310	22140	NOUVELLE-AQUITAINE	COTES-D'ARMOR	SAINT-LAURENT	22	707
535	22310	22140	OCCITANIE	COTES-D'ARMOR	SAINT-LAURENT	22	181
536	22310	22140	NOUVELLE-AQUITAINE	COTES-D'ARMOR	SAINT-LAURENT	22	529
537	22310	22140	AUVERGNE-RHÔNE-ALPES	COTES-D'ARMOR	SAINT-LAURENT	22	871
538	74244	74800	GRAND EST	HAUTE-SAVOIE	SAINT-LAURENT	74	1259
539	74244	74800	CENTRE-VAL DE LOIRE	HAUTE-SAVOIE	SAINT-LAURENT	74	517
540	74244	74800	BRETAGNE	HAUTE-SAVOIE	SAINT-LAURENT	74	493
541	74244	74800	NOUVELLE-AQUITAINE	HAUTE-SAVOIE	SAINT-LAURENT	74	707
542	74244	74800	OCCITANIE	HAUTE-SAVOIE	SAINT-LAURENT	74	181
543	74244	74800	NOUVELLE-AQUITAINE	HAUTE-SAVOIE	SAINT-LAURENT	74	529
544	74244	74800	AUVERGNE-RHÔNE-ALPES	HAUTE-SAVOIE	SAINT-LAURENT	74	871
545	47249	47130	GRAND EST	LOT-ET-GARONNE	SAINT-LAURENT	47	1259
546	47249	47130	CENTRE-VAL DE LOIRE	LOT-ET-GARONNE	SAINT-LAURENT	47	517
547	47249	47130	BRETAGNE	LOT-ET-GARONNE	SAINT-LAURENT	47	493
548	47249	47130	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	SAINT-LAURENT	47	707
549	47249	47130	OCCITANIE	LOT-ET-GARONNE	SAINT-LAURENT	47	181
550	47249	47130	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	SAINT-LAURENT	47	529
551	47249	47130	AUVERGNE-RHÔNE-ALPES	LOT-ET-GARONNE	SAINT-LAURENT	47	871
552	31494	31230	GRAND EST	HAUTE-GARONNE	SAINT-LAURENT	31	1259
553	31494	31230	CENTRE-VAL DE LOIRE	HAUTE-GARONNE	SAINT-LAURENT	31	517
554	31494	31230	BRETAGNE	HAUTE-GARONNE	SAINT-LAURENT	31	493
555	31494	31230	NOUVELLE-AQUITAINE	HAUTE-GARONNE	SAINT-LAURENT	31	707
556	31494	31230	OCCITANIE	HAUTE-GARONNE	SAINT-LAURENT	31	181
557	31494	31230	NOUVELLE-AQUITAINE	HAUTE-GARONNE	SAINT-LAURENT	31	529
558	31494	31230	AUVERGNE-RHÔNE-ALPES	HAUTE-GARONNE	SAINT-LAURENT	31	871
559	86205	86200	NOUVELLE-AQUITAINE	VIENNE	RANTON	86	200
560	47026	47700	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	BEAUZIAC	47	243
561	57597	57780	GRAND EST	MOSELLE	ROSSELANGE	57	2692
562	61392	61470	NORMANDIE	ORNE	SAINT-GERMAIN-D'AUNAY	61	148
563	13048	13490	PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES-DU-RHONE	JOUQUES	13	4521
564	95658	95450	GRAND EST	VAL-D'OISE	VIGNY	95	381
565	95658	95450	ÎLE-DE-FRANCE	VAL-D'OISE	VIGNY	95	1109
566	57715	57420	GRAND EST	MOSELLE	VIGNY	57	381
567	57715	57420	ÎLE-DE-FRANCE	MOSELLE	VIGNY	57	1109
568	33316	33790	NOUVELLE-AQUITAINE	GIRONDE	PELLEGRUE	33	1047
569	11068	11700	OCCITANIE	AUDE	CAPENDU	11	1514
570	95181	95650	ÎLE-DE-FRANCE	VAL-D'OISE	COURCELLES-SUR-VIOSNE	95	281
571	21699	21130	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	VILLERS-LES-POTS	21	1171
572	38317	38800	AUVERGNE-RHÔNE-ALPES	ISERE	LE PONT-DE-CLAIX	38	10680
573	33114	33620	NOUVELLE-AQUITAINE	GIRONDE	CAVIGNAC	33	2163
574	02098	02400	HAUTS-DE-FRANCE	AISNE	BONNEIL	02	389
575	31563	31340	OCCITANIE	HAUTE-GARONNE	VACQUIERS	31	1346
576	84115	84330	PROVENCE-ALPES-CÔTE D'AZUR	VAUCLUSE	SAINT-PIERRE-DE-VASSOLS	84	529
577	12119	12210	OCCITANIE	AVEYRON	LAGUIOLE	12	1266
578	57252	57220	GRAND EST	MOSELLE	GOMELANGE	57	497
579	71545	71520	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	TRAMAYES	71	1079
580	62134	62650	HAUTS-DE-FRANCE	PAS-DE-CALAIS	BIMONT	62	115
581	72227	72600	PAYS DE LA LOIRE	SARTHE	PANON	72	43
582	25102	25470	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	BURNEVILLERS	25	48
583	85243	85470	PAYS DE LA LOIRE	VENDEE	BREM-SUR-MER	85	2829
584	04008	04240	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	ANNOT	04	1071
585	38300	38260	AUVERGNE-RHÔNE-ALPES	ISERE	PENOL	38	365
586	39190	39700	GRAND EST	JURA	DAMPIERRE	39	319
587	39190	39700	GRAND EST	JURA	DAMPIERRE	39	388
588	52163	52360	GRAND EST	HAUTE-MARNE	DAMPIERRE	52	319
589	52163	52360	GRAND EST	HAUTE-MARNE	DAMPIERRE	52	388
590	10121	10240	GRAND EST	AUBE	DAMPIERRE	10	319
591	10121	10240	GRAND EST	AUBE	DAMPIERRE	10	388
592	14217	14350	GRAND EST	CALVADOS	DAMPIERRE	14	319
593	14217	14350	GRAND EST	CALVADOS	DAMPIERRE	14	388
594	62650	62118	HAUTS-DE-FRANCE	PAS-DE-CALAIS	PELVES	62	759
595	39558	39570	BOURGOGNE-FRANCHE-COMTÉ	JURA	VEVY	39	296
596	54324	54290	GRAND EST	MEURTHE-ET-MOSELLE	LOREY	54	92
597	21661	21370	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	VELARS-SUR-OUCHE	21	1748
598	55536	55270	GRAND EST	MEUSE	VAUQUOIS	55	21
599	14595	14100	NORMANDIE	CALVADOS	SAINT-JEAN-DE-LIVET	14	238
600	78444	78980	ÎLE-DE-FRANCE	YVELINES	NEAUPHLETTE	78	832
601	90099	90300	BOURGOGNE-FRANCHE-COMTÉ	TERRITOIRE DE BELFORT	VALDOIE	90	5499
602	38429	38650	AUVERGNE-RHÔNE-ALPES	ISERE	SAINT-MICHEL-LES-PORTES	38	282
603	89416	89520	BOURGOGNE-FRANCHE-COMTÉ	YONNE	THURY	89	273
604	89416	89520	BOURGOGNE-FRANCHE-COMTÉ	YONNE	THURY	89	446
605	21636	21340	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	THURY	21	273
